unix,date,time,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1.63325E+12,03-10-21,09:00:00,SOL/USDT,172,172,168.69,171.32,184683.72,31420339.97,41153
1.63325E+12,03-10-21,08:00:00,SOL/USDT,171.65,173.37,171.19,172,132574.37,22833006.24,24549
1.63324E+12,03-10-21,07:00:00,SOL/USDT,172.75,173.04,170.02,171.65,104418.46,17882570.9,42378
1.63324E+12,03-10-21,06:00:00,SOL/USDT,172.69,173.24,171.64,172.78,122173.81,21046476.95,36254
1.63324E+12,03-10-21,05:00:00,SOL/USDT,169.53,174,169.15,172.68,168147.32,28933688,75985
1.63323E+12,03-10-21,04:00:00,SOL/USDT,170.62,170.9,168.82,169.53,98358.89,16691446.77,17823
1.63323E+12,03-10-21,03:00:00,SOL/USDT,168.31,170.83,167.77,170.62,99585.93,16850610.16,21402
1.63323E+12,03-10-21,02:00:00,SOL/USDT,169.16,171.65,167.7,168.3,157527.76,26722292.29,40881
1.63322E+12,03-10-21,01:00:00,SOL/USDT,167.76,170.27,166.95,169.15,158250.97,26690358.25,34095
1.63322E+12,03-10-21,00:00:00,SOL/USDT,169,171.58,165.58,167.75,246868.49,41647794.26,76052
1.63322E+12,02-10-21,23:00:00,SOL/USDT,171.62,172.86,166,168.98,330236.44,55837653.3,117733
1.63321E+12,02-10-21,22:00:00,SOL/USDT,173.1,174.2,171.31,171.62,115207.18,19949002.68,34650
1.63321E+12,02-10-21,21:00:00,SOL/USDT,173.26,174.3,172.14,173.05,94422.65,16368242.91,26691
1.6332E+12,02-10-21,20:00:00,SOL/USDT,174.85,174.88,171.44,173.27,147526.61,25515018.81,34981
1.6332E+12,02-10-21,19:00:00,SOL/USDT,171.95,175,171.95,174.8,175916.07,30589380.19,45872
1.6332E+12,02-10-21,18:00:00,SOL/USDT,172.95,173.89,171.2,171.93,162147.4,27908716.88,36070
1.63319E+12,02-10-21,17:00:00,SOL/USDT,172.73,175,172.14,172.96,282075.77,48908531.52,108897
1.63319E+12,02-10-21,16:00:00,SOL/USDT,170.44,173.74,170.03,172.73,507202.11,87378610.93,162625
1.63319E+12,02-10-21,15:00:00,SOL/USDT,167.96,170.69,166.88,170.48,321248.58,54188411.66,99289
1.63318E+12,02-10-21,14:00:00,SOL/USDT,167.38,170.05,165,167.97,463893.8,77766641.19,136770
1.63318E+12,02-10-21,13:00:00,SOL/USDT,161.71,169,161.34,167.38,667030.45,110402072.1,249579
1.63318E+12,02-10-21,12:00:00,SOL/USDT,159.04,161.9,158.63,161.71,142949.92,22887335.85,33682
1.63317E+12,02-10-21,11:00:00,SOL/USDT,158.82,159.38,157.23,159.04,118063.59,18706056.13,19447
1.63317E+12,02-10-21,10:00:00,SOL/USDT,158.16,158.99,157.25,158.82,96601.21,15271373.13,17960
1.63317E+12,02-10-21,09:00:00,SOL/USDT,157.94,159.45,157.7,158.18,118455.13,18783089.2,20962
1.63316E+12,02-10-21,08:00:00,SOL/USDT,158.51,158.9,156.59,157.98,140033.93,22074367.19,24474
1.63316E+12,02-10-21,07:00:00,SOL/USDT,159.99,159.99,158.47,158.51,103062.86,16402764.72,25114
1.63315E+12,02-10-21,06:00:00,SOL/USDT,157.48,160.31,157.03,159.99,148057.64,23498322.37,25222
1.63315E+12,02-10-21,05:00:00,SOL/USDT,157.6,159.29,156.94,157.49,150068.19,23734052.43,25236
1.63315E+12,02-10-21,04:00:00,SOL/USDT,156.7,158.08,156.34,157.58,107135.75,16835014.2,19943
1.63314E+12,02-10-21,03:00:00,SOL/USDT,158.88,159.3,156.06,156.69,151084.55,23846089.21,33505
1.63314E+12,02-10-21,02:00:00,SOL/USDT,159.18,161.5,158.53,158.88,121045.24,19330295.06,25660
1.63314E+12,02-10-21,01:00:00,SOL/USDT,159.33,161.48,158.2,159.19,149798.17,23937351.9,32472
1.63313E+12,02-10-21,00:00:00,SOL/USDT,161.62,161.68,156.97,159.34,246723.78,39271447.76,46660
1.63313E+12,01-10-21,23:00:00,SOL/USDT,158.93,161.88,158.84,161.56,155051.9,24820910.46,34598
1.63313E+12,01-10-21,22:00:00,SOL/USDT,161.9,163.2,156.68,158.93,450502.45,72256864.64,83012
1.63312E+12,01-10-21,21:00:00,SOL/USDT,161.51,162,159.96,161.92,143911.71,23248136.05,32574
1.63312E+12,01-10-21,20:00:00,SOL/USDT,162.81,162.88,159.01,161.52,264532.27,42626309.69,65713
1.63311E+12,01-10-21,19:00:00,SOL/USDT,163.2,164.43,162.37,162.81,194682.11,31759006.41,34007
1.63311E+12,01-10-21,18:00:00,SOL/USDT,160.64,164.95,159.82,163.19,438166.19,71489454.33,139940
1.63311E+12,01-10-21,17:00:00,SOL/USDT,157.97,162,157,160.65,329067.65,52548702.98,121968
1.6331E+12,01-10-21,16:00:00,SOL/USDT,157.43,158.6,155.32,158,215821.14,33889552.63,55040
1.6331E+12,01-10-21,15:00:00,SOL/USDT,153.8,159.09,153.8,157.4,525540.85,82414094.49,174380
1.6331E+12,01-10-21,14:00:00,SOL/USDT,149.58,155.21,149.25,153.8,497541.01,75713889.07,82832
1.63309E+12,01-10-21,13:00:00,SOL/USDT,151.92,153.41,149.27,149.57,247547.28,37562036.46,50478
1.63309E+12,01-10-21,12:00:00,SOL/USDT,153.27,155.96,150.55,151.92,476821.09,72949547.61,94750
1.63309E+12,01-10-21,11:00:00,SOL/USDT,147.88,156.23,146.9,153.26,702684.8,107201491.1,251507
1.63308E+12,01-10-21,10:00:00,SOL/USDT,143.37,149.05,142.6,147.91,540333.01,79256169.55,126509
1.63308E+12,01-10-21,09:00:00,SOL/USDT,144.05,144.12,142.64,143.36,124082.35,17789892.88,19490
1.63308E+12,01-10-21,08:00:00,SOL/USDT,142.78,144.43,142.5,144.06,207266.13,29726625.97,38777
1.63307E+12,01-10-21,07:00:00,SOL/USDT,141.33,143.83,140.92,142.78,208070.21,29690893.67,47261
1.63307E+12,01-10-21,06:00:00,SOL/USDT,141.57,142.01,140.17,141.3,99797.1,14075830.98,18189
1.63306E+12,01-10-21,05:00:00,SOL/USDT,139.88,141.71,139.48,141.58,114951.92,16208311.32,20442
1.63306E+12,01-10-21,04:00:00,SOL/USDT,139.5,140.73,139.06,139.87,93901.5,13139425.06,16992
1.63306E+12,01-10-21,03:00:00,SOL/USDT,139.26,139.88,138.25,139.52,125990.51,17522460.63,24956
1.63305E+12,01-10-21,02:00:00,SOL/USDT,142.43,142.67,138.7,139.23,180366.23,25290793.56,35809
1.63305E+12,01-10-21,01:00:00,SOL/USDT,143.21,143.28,141.22,142.38,144080.01,20459713.08,27851
1.63305E+12,01-10-21,00:00:00,SOL/USDT,141.38,144.96,141.34,143.18,261457.46,37466936.27,67639
1.63304E+12,30-09-21,23:00:00,SOL/USDT,140.72,141.69,139.72,141.37,85688.48,12070372.36,16347
1.63304E+12,30-09-21,22:00:00,SOL/USDT,140.37,141.63,139.84,140.72,86986.94,12244419.92,16485
1.63304E+12,30-09-21,21:00:00,SOL/USDT,139.06,140.62,138.66,140.36,63685.57,8895672.924,12113
1.63303E+12,30-09-21,20:00:00,SOL/USDT,139.24,140.8,138.01,139.05,113880.62,15886919.57,23078
1.63303E+12,30-09-21,19:00:00,SOL/USDT,142.14,142.95,139.2,139.24,210806.78,29785552.19,44023
1.63302E+12,30-09-21,18:00:00,SOL/USDT,137.59,142.26,137.4,142.12,305645.16,42841079.38,63863
1.63302E+12,30-09-21,17:00:00,SOL/USDT,136.95,138.5,136.5,137.6,107066.65,14716438.39,17327
1.63302E+12,30-09-21,16:00:00,SOL/USDT,138.3,138.67,136.17,136.98,102099.72,13997813.85,18929
1.63301E+12,30-09-21,15:00:00,SOL/USDT,138.4,139.4,137.61,138.32,94839.94,13141073.95,15527
1.63301E+12,30-09-21,14:00:00,SOL/USDT,137.8,138.63,136.88,138.39,109789.72,15111962.23,16314
1.63301E+12,30-09-21,13:00:00,SOL/USDT,138.34,139.6,137.54,137.77,150770.07,20908655.34,24860
1.633E+12,30-09-21,12:00:00,SOL/USDT,137.32,139.38,136.9,138.34,153716.6,21240779.21,31988
1.633E+12,30-09-21,11:00:00,SOL/USDT,135.76,137.42,135.2,137.35,91633.63,12489990.2,17134
1.633E+12,30-09-21,10:00:00,SOL/USDT,136.34,139.06,135.34,135.75,210867.28,29013099.81,39273
1.63299E+12,30-09-21,09:00:00,SOL/USDT,135.75,136.86,135.16,136.33,98327.43,13382422.44,21122
1.63299E+12,30-09-21,08:00:00,SOL/USDT,136.94,137.56,134.02,135.76,210734.99,28551768.91,39176
1.63299E+12,30-09-21,07:00:00,SOL/USDT,138.4,138.7,136.7,136.92,138261.04,19028924.1,26425
1.63298E+12,30-09-21,06:00:00,SOL/USDT,139.01,140.06,138.31,138.39,102997.59,14355629.63,13115
1.63298E+12,30-09-21,05:00:00,SOL/USDT,138.57,139.63,138.57,139.01,76716.1,10670135.44,12126
1.63297E+12,30-09-21,04:00:00,SOL/USDT,139.92,141.28,138.28,138.57,159036.28,22221673.3,35290
1.63297E+12,30-09-21,03:00:00,SOL/USDT,138.41,140.1,138,139.91,147856.72,20542150.63,22096
1.63297E+12,30-09-21,02:00:00,SOL/USDT,138.65,139.13,137.56,138.39,92647.6,12823036.2,16227
1.63296E+12,30-09-21,01:00:00,SOL/USDT,138.37,140,137.76,138.6,268409.55,37305597.12,45449
1.63296E+12,30-09-21,00:00:00,SOL/USDT,135.24,138.5,134.8,138.37,178990.12,24480140.64,38690
1.63296E+12,29-09-21,23:00:00,SOL/USDT,134.83,135.43,134.25,135.25,104709.64,14107484.43,13612
1.63295E+12,29-09-21,22:00:00,SOL/USDT,134.71,135.25,133.6,134.89,98166.09,13178144.41,14251
1.63295E+12,29-09-21,21:00:00,SOL/USDT,132.84,134.8,132.63,134.7,109753.29,14681903.94,16720
1.63295E+12,29-09-21,20:00:00,SOL/USDT,132.01,133.37,131.12,132.81,172147.12,22711775.75,20191
1.63294E+12,29-09-21,19:00:00,SOL/USDT,133.45,134.09,131.59,132.01,161049.65,21359544.09,26448
1.63294E+12,29-09-21,18:00:00,SOL/USDT,133.23,134.58,132.38,133.44,194275.84,25944731.86,35963
1.63293E+12,29-09-21,17:00:00,SOL/USDT,134.38,134.98,132.68,133.23,152087.25,20374818.88,35872
1.63293E+12,29-09-21,16:00:00,SOL/USDT,135.62,136.38,133.93,134.42,153523.48,20713148.75,36625
1.63293E+12,29-09-21,15:00:00,SOL/USDT,137.07,138.01,134.84,135.62,176095.81,23986514.97,27723
1.63292E+12,29-09-21,14:00:00,SOL/USDT,137.79,138.52,136.29,137.04,135681.04,18667390.77,21172
1.63292E+12,29-09-21,13:00:00,SOL/USDT,137.58,138.69,135.85,137.73,153296.95,21035991.28,32359
1.63292E+12,29-09-21,12:00:00,SOL/USDT,139.53,140.07,137,137.59,174797.41,24190646.34,29831
1.63291E+12,29-09-21,11:00:00,SOL/USDT,139.43,140,137.79,139.53,137488.49,19080493.37,23985
1.63291E+12,29-09-21,10:00:00,SOL/USDT,137.8,139.64,137.09,139.44,160181.24,22175701.81,29880
1.63291E+12,29-09-21,09:00:00,SOL/USDT,139.3,139.3,136.83,137.8,173756.83,23948372.77,35884
1.6329E+12,29-09-21,06:00:00,SOL/USDT,139.92,140.17,137.84,139.34,126000.99,17507911.46,19823
1.63289E+12,29-09-21,05:00:00,SOL/USDT,138.55,140,138.21,139.93,158770.92,22080008.46,33160
1.63289E+12,29-09-21,04:00:00,SOL/USDT,138.8,139.85,138.12,138.55,179307.65,24956318.57,26487
1.63288E+12,29-09-21,03:00:00,SOL/USDT,137.43,139.42,136.51,138.81,190975.37,26350558.13,35383
1.63288E+12,29-09-21,02:00:00,SOL/USDT,135.38,138.41,135.38,137.4,160410.65,22009139.56,29761
1.63288E+12,29-09-21,01:00:00,SOL/USDT,136.4,137.61,134.39,135.39,180820.53,24569707.94,25502
1.63287E+12,29-09-21,00:00:00,SOL/USDT,132.22,138.6,132.09,136.39,432202.04,58750210.18,88281
1.63287E+12,28-09-21,23:00:00,SOL/USDT,132.35,133.64,130.04,132.2,163280.92,21517589.89,27172
1.63287E+12,28-09-21,22:00:00,SOL/USDT,134,134.09,132,132.31,112970.58,15016565.68,18173
1.63286E+12,28-09-21,21:00:00,SOL/USDT,131.88,134.58,131.77,134,103748.6,13858664.81,20072
1.63286E+12,28-09-21,20:00:00,SOL/USDT,131.08,132.78,131.03,131.89,136663.14,18042110.81,23812
1.63286E+12,28-09-21,19:00:00,SOL/USDT,131.01,131.83,128.86,131.06,129105.03,16870378.32,28386
1.63285E+12,28-09-21,18:00:00,SOL/USDT,129.26,131.49,128.17,131.04,161595.66,20995308.08,28389
1.63285E+12,28-09-21,17:00:00,SOL/USDT,130.16,130.53,128.62,129.28,157529.48,20406767.57,29462
1.63284E+12,28-09-21,16:00:00,SOL/USDT,130.39,132.14,129.42,130.13,176854.87,23105554.51,29805
1.63284E+12,28-09-21,15:00:00,SOL/USDT,132.71,132.82,130.36,130.43,257917.65,33876996.15,33855
1.63284E+12,28-09-21,14:00:00,SOL/USDT,134.21,134.42,131.69,132.72,276278.41,36715999.16,45900
1.63283E+12,28-09-21,13:00:00,SOL/USDT,133.69,136.58,132.79,134.24,306252.84,41250920.59,60516
1.63283E+12,28-09-21,12:00:00,SOL/USDT,135.76,135.9,133.02,133.67,137968.92,18572176.95,24914
1.63283E+12,28-09-21,11:00:00,SOL/USDT,134.43,135.95,133.72,135.75,131079.95,17715537.96,25009
1.63282E+12,28-09-21,10:00:00,SOL/USDT,134.8,134.9,133,134.41,147020.4,19672481.63,26665
1.63282E+12,28-09-21,09:00:00,SOL/USDT,135.06,136.53,133.82,134.79,128712.99,17416006.07,27267
1.63282E+12,28-09-21,08:00:00,SOL/USDT,133.69,135.49,132.84,135.05,203721.69,27385736.98,34218
1.63281E+12,28-09-21,07:00:00,SOL/USDT,136.38,137.18,132.41,133.66,230697.7,30936612.01,41513
1.63281E+12,28-09-21,06:00:00,SOL/USDT,136.93,137.37,134.66,136.39,174832.16,23740299.85,29103
1.63281E+12,28-09-21,05:00:00,SOL/USDT,138.8,138.92,136.34,136.92,124264.74,17056648.61,31434
1.6328E+12,28-09-21,04:00:00,SOL/USDT,138.13,139.4,137.7,138.8,112170.49,15550744.9,28252
1.6328E+12,28-09-21,03:00:00,SOL/USDT,136.95,138.48,136.29,138.12,87893.65,12083721.04,14782
1.63279E+12,28-09-21,02:00:00,SOL/USDT,137.05,137.87,136.01,136.93,90920.26,12458394.46,15981
1.63279E+12,28-09-21,01:00:00,SOL/USDT,137.22,137.55,135.07,137.04,177492.06,24159394.31,23409
1.63279E+12,28-09-21,00:00:00,SOL/USDT,136.34,138.67,135.23,137.22,170973.39,23456446.06,33376
1.63278E+12,27-09-21,23:00:00,SOL/USDT,140.37,140.42,135.3,136.35,321313.86,44054113.15,54226
1.63278E+12,27-09-21,22:00:00,SOL/USDT,141,142.43,139.67,140.32,97259.02,13726273.22,18167
1.63278E+12,27-09-21,21:00:00,SOL/USDT,138.76,141.49,138.13,140.95,102525.99,14345127.9,28479
1.63277E+12,27-09-21,20:00:00,SOL/USDT,143.28,143.31,138.01,138.79,231443.65,32563679.85,48118
1.63277E+12,27-09-21,19:00:00,SOL/USDT,142.47,144.41,141.8,143.29,104148.02,14949050.37,20097
1.63277E+12,27-09-21,18:00:00,SOL/USDT,143.01,143.98,141.53,142.46,142630.42,20393345.92,24960
1.63276E+12,27-09-21,17:00:00,SOL/USDT,141.72,143.3,141.1,143.03,164915.63,23455027.99,33362
1.63276E+12,27-09-21,16:00:00,SOL/USDT,145.29,145.43,140.41,141.74,310358.57,44269042.94,52493
1.63275E+12,27-09-21,15:00:00,SOL/USDT,144.31,145.86,143.6,145.25,202158.35,29273203.46,34307
1.63275E+12,27-09-21,14:00:00,SOL/USDT,145.17,147.97,143.16,144.31,323635.76,47076614.77,65953
1.63275E+12,27-09-21,13:00:00,SOL/USDT,145.76,147.26,144.25,145.2,224002.76,32666469.19,39823
1.63274E+12,27-09-21,12:00:00,SOL/USDT,147.38,148.38,144.6,145.76,247325.75,36047703.18,52815
1.63274E+12,27-09-21,11:00:00,SOL/USDT,146.95,148.92,146.01,147.38,241019.9,35514482.71,47899
1.63274E+12,27-09-21,10:00:00,SOL/USDT,143.23,148.44,143.05,146.96,456219.93,66794680.22,102364
1.63273E+12,27-09-21,09:00:00,SOL/USDT,142.78,146.09,141.78,143.24,557649.03,80297581.75,119520
1.63273E+12,27-09-21,08:00:00,SOL/USDT,138.18,142.83,137.84,142.73,202596.53,28425672.55,41278
1.63273E+12,27-09-21,07:00:00,SOL/USDT,138.08,139.34,137.81,138.16,140925.74,19519608.92,21645
1.63272E+12,27-09-21,06:00:00,SOL/USDT,141.23,142.55,137.53,138.04,204634.63,28780192.42,46204
1.63272E+12,27-09-21,05:00:00,SOL/USDT,138.69,141.77,138.62,141.23,113598.5,15912799.07,20150
1.63272E+12,27-09-21,04:00:00,SOL/USDT,139.24,140.42,138.13,138.76,92418.3,12869062.89,15711
1.63271E+12,27-09-21,03:00:00,SOL/USDT,140.64,140.98,138.38,139.24,102291.15,14287749.82,19723
1.63271E+12,27-09-21,02:00:00,SOL/USDT,142.59,142.79,139.66,140.64,179681.87,25299188.85,31499
1.6327E+12,27-09-21,01:00:00,SOL/USDT,138.01,143.17,137.5,142.59,274770.45,38637319.47,71367
1.6327E+12,27-09-21,00:00:00,SOL/USDT,135.7,138.65,133.72,137.97,158100.46,21528675.34,34016
1.6327E+12,26-09-21,23:00:00,SOL/USDT,135.7,136.22,133.37,135.64,221253.07,29829405.13,45227
1.63269E+12,26-09-21,22:00:00,SOL/USDT,137.09,139.5,135.42,135.69,130415.93,18004123.22,32610
1.63269E+12,26-09-21,21:00:00,SOL/USDT,138.61,138.93,136.8,137.09,55447.67,7637221.334,14443
1.63269E+12,26-09-21,20:00:00,SOL/USDT,136.25,138.68,136.25,138.62,101226.19,13941984.22,19023
1.63268E+12,26-09-21,19:00:00,SOL/USDT,136.78,137.36,135.14,136.24,100932.01,13752100.66,17811
1.63268E+12,26-09-21,18:00:00,SOL/USDT,136.78,137.42,136.34,136.78,61516.09,8423102.592,10955
1.63268E+12,26-09-21,17:00:00,SOL/USDT,138.39,139.68,136.06,136.74,104071.77,14346997.64,24923
1.63267E+12,26-09-21,16:00:00,SOL/USDT,140.08,140.81,137.75,138.39,192841.82,26859222.65,34294
1.63267E+12,26-09-21,15:00:00,SOL/USDT,136.68,140.26,135.55,140.07,410341.18,56845118.99,88998
1.63266E+12,26-09-21,14:00:00,SOL/USDT,135.81,137.31,135.24,136.64,108425.83,14801970.3,17413
1.63266E+12,26-09-21,13:00:00,SOL/USDT,137.46,137.69,134.47,135.79,106640.32,14486995.64,19843
1.63266E+12,26-09-21,12:00:00,SOL/USDT,135.1,138.25,135.1,137.43,192683.25,26356862.11,34673
1.63265E+12,26-09-21,11:00:00,SOL/USDT,133.31,137.09,133.26,135.09,192458.16,26038550.75,33787
1.63265E+12,26-09-21,10:00:00,SOL/USDT,134.9,136.39,132.64,133.31,195750.38,26281018.66,31867
1.63265E+12,26-09-21,09:00:00,SOL/USDT,128.41,137.65,127.35,134.89,442268.53,58858967.76,99805
1.63264E+12,26-09-21,08:00:00,SOL/USDT,126.98,128.86,125.51,128.4,274657.93,34919669.75,41790
1.63264E+12,26-09-21,07:00:00,SOL/USDT,129.85,130.37,124.8,127.01,402119.57,50929671.41,74074
1.63264E+12,26-09-21,06:00:00,SOL/USDT,130.51,131.45,129.77,129.87,86675.29,11315133.07,15081
1.63263E+12,26-09-21,05:00:00,SOL/USDT,131.06,132.05,130.14,130.54,89365.56,11714308.06,17828
1.63263E+12,26-09-21,04:00:00,SOL/USDT,131.02,131.15,129.01,131.09,121682.43,15829128.44,21267
1.63263E+12,26-09-21,03:00:00,SOL/USDT,130.75,132.04,129.36,131.03,118091.22,15437475.18,20945
1.63262E+12,26-09-21,02:00:00,SOL/USDT,130.65,131.58,128.24,130.77,206713.48,26805838.11,38788
1.63262E+12,26-09-21,01:00:00,SOL/USDT,132.57,132.9,129.5,130.66,220876.12,28885033.7,35263
1.63261E+12,26-09-21,00:00:00,SOL/USDT,136.05,136.32,131,132.47,205702.33,27386682.61,42606
1.63261E+12,25-09-21,23:00:00,SOL/USDT,136.49,136.99,134.8,136.06,70891.28,9636778.421,13262
1.63261E+12,25-09-21,22:00:00,SOL/USDT,135.86,136.97,135.52,136.49,52675.61,7186560.113,10769
1.6326E+12,25-09-21,21:00:00,SOL/USDT,136.49,136.66,133.54,135.86,129059.12,17433003.98,33717
1.6326E+12,25-09-21,20:00:00,SOL/USDT,137.32,137.5,136.2,136.36,76586.47,10474881.54,12566
1.6326E+12,25-09-21,19:00:00,SOL/USDT,136.71,138.05,136.29,137.33,85924.28,11807803.46,14746
1.63259E+12,25-09-21,18:00:00,SOL/USDT,138.13,139.2,135.7,136.72,153316.28,21005399.24,23355
1.63259E+12,25-09-21,17:00:00,SOL/USDT,137.55,139.12,137.34,138.11,67953.23,9398480.009,14640
1.63259E+12,25-09-21,16:00:00,SOL/USDT,138.65,138.99,136.61,137.55,152584.66,20992495.35,26751
1.63258E+12,25-09-21,15:00:00,SOL/USDT,137.4,139.33,136.34,138.66,134496.8,18598580.24,27313
1.63258E+12,25-09-21,14:00:00,SOL/USDT,139.23,139.28,136.62,137.4,157306.72,21682495.84,33474
1.63257E+12,25-09-21,13:00:00,SOL/USDT,139.5,140.55,138.36,139.21,115074.51,16062171.74,20280
1.63257E+12,25-09-21,12:00:00,SOL/USDT,140.14,140.83,139,139.55,102238.68,14295897.73,15947
1.63257E+12,25-09-21,11:00:00,SOL/USDT,140.9,140.9,138.64,140.12,113037.85,15773425.93,23896
1.63256E+12,25-09-21,10:00:00,SOL/USDT,141.54,142.05,140.13,140.92,114147.59,16124314.85,17948
1.63256E+12,25-09-21,09:00:00,SOL/USDT,139.73,142.22,138.8,141.55,227808.14,32063706.98,38649
1.63256E+12,25-09-21,08:00:00,SOL/USDT,140.07,140.99,135.44,139.64,310617.95,42867018.64,63432
1.63255E+12,25-09-21,07:00:00,SOL/USDT,143.11,143.33,140,140.03,168541.13,23733422.14,29255
1.63255E+12,25-09-21,06:00:00,SOL/USDT,141.29,144.18,140.53,143.1,160713.84,22869019.23,34957
1.63255E+12,25-09-21,05:00:00,SOL/USDT,141.51,142.55,140.14,141.3,148640.85,21028645.34,23011
1.63254E+12,25-09-21,04:00:00,SOL/USDT,138.59,142.32,138.59,141.51,172246.31,24308280.06,29097
1.63254E+12,25-09-21,03:00:00,SOL/USDT,138.86,140.1,138.03,138.59,123866.42,17223986.22,22720
1.63254E+12,25-09-21,02:00:00,SOL/USDT,138.79,140.81,138.37,138.85,98006.74,13687274.89,22807
1.63253E+12,25-09-21,01:00:00,SOL/USDT,141.66,142.15,136.6,138.78,144983.26,20129689.71,38970
1.63253E+12,25-09-21,00:00:00,SOL/USDT,139.11,141.9,138.43,141.67,132015.59,18515916.49,26072
1.63252E+12,24-09-21,23:00:00,SOL/USDT,141.02,141.34,138.1,139.13,118267.16,16516169.07,28414
1.63252E+12,24-09-21,22:00:00,SOL/USDT,141.46,142.29,140.43,141.01,99817.23,14107232.83,17736
1.63252E+12,24-09-21,21:00:00,SOL/USDT,142.64,143.64,141.28,141.42,140430.88,19988127.08,23044
1.63251E+12,24-09-21,20:00:00,SOL/USDT,138.14,144.22,137.88,142.63,253148.74,35763231.35,63326
1.63251E+12,24-09-21,19:00:00,SOL/USDT,138.25,139.27,137.26,138.14,168199.1,23242255.76,24967
1.63251E+12,24-09-21,18:00:00,SOL/USDT,139.02,139.73,137.61,138.28,145468.68,20166552.98,22423
1.6325E+12,24-09-21,17:00:00,SOL/USDT,137.75,139.35,136.5,139.02,195520.29,26916943.48,27691
1.6325E+12,24-09-21,16:00:00,SOL/USDT,137.66,139.11,136.89,137.76,176586.65,24356008.23,29869
1.6325E+12,24-09-21,15:00:00,SOL/USDT,139.41,139.52,135.66,137.66,301747.27,41489723.56,51450
1.63249E+12,24-09-21,14:00:00,SOL/USDT,136.68,141.12,136.21,139.41,469673.42,65190947.35,78182
1.63249E+12,24-09-21,13:00:00,SOL/USDT,132.58,137.08,130.95,136.69,425212.64,57017631.49,68885
1.63248E+12,24-09-21,12:00:00,SOL/USDT,134.91,136.03,131.7,132.54,372483.88,49907804.1,59061
1.63248E+12,24-09-21,11:00:00,SOL/USDT,133.58,135.28,128.15,134.89,845835.1,111745040.5,149947
1.63248E+12,24-09-21,10:00:00,SOL/USDT,134.17,136.67,132.62,133.58,490954.88,66091235.82,89544
1.63247E+12,24-09-21,09:00:00,SOL/USDT,143.46,143.5,133.96,134.18,1000297.94,137231488.6,168036
1.63247E+12,24-09-21,08:00:00,SOL/USDT,144.6,146.44,142.91,143.45,176220.94,25576540.05,27195
1.63247E+12,24-09-21,07:00:00,SOL/USDT,142.59,146.37,142.52,144.63,224278.83,32526990.95,39338
1.63246E+12,24-09-21,06:00:00,SOL/USDT,142.84,144.61,142.42,142.59,153384.98,22037810.21,25401
1.63246E+12,24-09-21,05:00:00,SOL/USDT,145.42,145.42,140.73,142.83,291465.95,41523287.67,51695
1.63246E+12,24-09-21,04:00:00,SOL/USDT,144.85,145.91,144,145.42,123633.11,17944717.63,19325
1.63245E+12,24-09-21,03:00:00,SOL/USDT,146.04,146.82,144.47,144.86,121481.13,17701795.7,21224
1.63245E+12,24-09-21,02:00:00,SOL/USDT,146.98,147.24,145.16,146.01,133828.29,19551914.2,29467
1.63245E+12,24-09-21,01:00:00,SOL/USDT,149.29,149.53,146.63,146.96,111085.78,16444831.92,25053
1.63244E+12,24-09-21,00:00:00,SOL/USDT,149.9,151.2,148.7,149.3,171381.58,25721085.56,33118
1.63244E+12,23-09-21,23:00:00,SOL/USDT,148.03,150.92,147.12,149.91,149646.61,22319354.93,34636
1.63243E+12,23-09-21,22:00:00,SOL/USDT,149.15,150.6,146.19,148.03,221108.65,32751526.73,43755
1.63243E+12,23-09-21,21:00:00,SOL/USDT,148.55,149.93,148.36,149.14,85140.55,12693785.83,15963
1.63243E+12,23-09-21,20:00:00,SOL/USDT,149.6,150.09,147.35,148.56,116469.44,17286549.89,21930
1.63242E+12,23-09-21,19:00:00,SOL/USDT,148.73,150.23,148.16,149.61,142252.73,21231024.9,22077
1.63242E+12,23-09-21,18:00:00,SOL/USDT,150.87,151.39,147.66,148.74,230420.23,34302687.62,57878
1.63242E+12,23-09-21,17:00:00,SOL/USDT,146.17,151.98,146.17,150.86,452703.98,67875528.56,98967
1.63241E+12,23-09-21,16:00:00,SOL/USDT,146.07,147.28,144.58,146.17,177583.6,25907790.25,31063
1.63241E+12,23-09-21,15:00:00,SOL/USDT,148.22,150.9,145.25,146.06,333468.03,49427280.49,74809
1.63241E+12,23-09-21,14:00:00,SOL/USDT,147.43,148.95,146.29,148.23,228235.67,33729590.4,44642
1.6324E+12,23-09-21,13:00:00,SOL/USDT,144.88,148.5,143.47,147.4,262552.89,38390376.55,44099
1.6324E+12,23-09-21,12:00:00,SOL/USDT,144.36,146.5,143.63,144.89,199354.13,28907257.22,33075
1.63239E+12,23-09-21,11:00:00,SOL/USDT,146.25,146.52,142.92,144.35,223705.86,32302672.45,41241
1.63239E+12,23-09-21,10:00:00,SOL/USDT,147.46,148.7,144.02,146.25,266410.45,38892574.51,61989
1.63239E+12,23-09-21,09:00:00,SOL/USDT,149.07,149.5,147.32,147.46,171485.71,25449043.14,33428
1.63238E+12,23-09-21,08:00:00,SOL/USDT,151.44,152.5,148.71,149.08,262548.13,39564186.96,61772
